"[(a_15-<a_2,a_0,~d_22,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,~d_22,a_2]","[(~a_15-< ~a_13,a_0,d_28,a_2,~d_22),~d_22,a_2,d_28,a_0,(~a_13-< ~a_4,a_0),~a_4]","[(~a_15-< ~a_13,a_0,d_28,a_2,~d_22),~d_22,a_2,d_28,a_0,(~a_13-< ~a_4,a_0),~a_4]"
"[(a_15-<a_0,d_23,~a_4),~a_4,d_23,a_0]","[(~a_15-<d_29,a_0,d_23,~a_4),~a_4,d_23,a_0,d_29]","[(~a_15-<d_29,a_0,d_23,~a_4),~a_4,d_23,a_0,d_29]"
"[(a_15-<a_0,d_23,~a_4),~a_4,d_23,a_0]","[(~a_15-<d_30,a_0,d_23,~a_4),~a_4,d_23,a_0,d_30]","[(~a_15-<d_30,a_0,d_23,~a_4),~a_4,d_23,a_0,d_30]"
"[(a_15-<a_2,d_24,a_0,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,d_24,a_2]","[(~a_15-< ~a_13,a_0,d_24,a_2,d_31),d_31,a_2,d_24,a_0,(~a_13-< ~a_4,a_0),~a_4]","[(~a_15-< ~a_13,a_0,d_24,a_2,d_31),d_31,a_2,d_24,a_0,(~a_13-< ~a_4,a_0),~a_4]"
"[(a_15-<a_2,d_24,a_0,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,d_24,a_2]","[(~a_15-< ~a_13,a_0,d_24,a_2,d_32),d_32,a_2,d_24,a_0,(~a_13-< ~a_4,a_0),~a_4]","[(~a_15-< ~a_13,a_0,d_24,a_2,d_32),d_32,a_2,d_24,a_0,(~a_13-< ~a_4,a_0),~a_4]"
"[(a_15-<a_2,a_0,~a_13,d_25),d_25,(~a_13-< ~a_4,a_0),a_0,~a_4,a_2]","[(~a_15-< ~d_33,~a_13,a_0,a_2,d_25),d_25,a_2,a_0,(~a_13-< ~a_4,a_0),~a_4,~d_33]","[(~a_15-< ~d_33,~a_13,a_0,a_2,d_25),d_25,a_2,a_0,(~a_13-< ~a_4,a_0),~a_4,~d_33]"
"[(a_15-<a_2,a_0,~a_13,d_25),d_25,(~a_13-< ~a_4,a_0),a_0,~a_4,a_2]","[(~a_15-< ~a_13,a_0,~d_34,a_2,d_25),d_25,a_2,~d_34,a_0,(~a_13-< ~a_4,a_0),~a_4]","[(~a_15-< ~a_13,a_0,~d_34,a_2,d_25),d_25,a_2,~d_34,a_0,(~a_13-< ~a_4,a_0),~a_4]"
"[(~a_15-< ~a_13,a_2,a_0),a_0,a_2,(~a_13-< ~a_4,a_0),~a_4]","[(a_15-<a_2,a_0,~d_22,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,~d_22,a_2]","[(a_15-<a_2,a_0,~d_22,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,~d_22,a_2]"
"[(~a_15-< ~a_13,a_2,a_0),a_0,a_2,(~a_13-< ~a_4,a_0),~a_4]","[(a_15-<a_2,d_24,a_0,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,d_24,a_2]","[(a_15-<a_2,d_24,a_0,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,d_24,a_2]"
"[(~a_15-< ~a_13,a_2,a_0),a_0,a_2,(~a_13-< ~a_4,a_0),~a_4]","[(a_15-<a_2,a_0,~a_13,d_25),d_25,(~a_13-< ~a_4,a_0),a_0,~a_4,a_2]","[(a_15-<a_2,a_0,~a_13,d_25),d_25,(~a_13-< ~a_4,a_0),a_0,~a_4,a_2]"
"[(a_18-<d_35,a_0,~a_4),~a_4,a_0,d_35]","[(~a_18-<d_35,d_39,a_0,~a_4),~a_4,a_0,d_39,d_35]","[(~a_18-<d_35,d_39,a_0,~a_4),~a_4,a_0,d_39,d_35]"
"[(a_18-<d_35,a_0,~a_4),~a_4,a_0,d_35]","[(~a_18-<d_35,a_0,~a_4,d_40),d_40,~a_4,a_0,d_35]","[(~a_18-<d_35,a_0,~a_4,d_40),d_40,~a_4,a_0,d_35]"
"[(a_18-<d_35,a_0,~a_4),~a_4,a_0,d_35]","[(~a_18-<d_35,a_0,~a_4,~d_41),~d_41,~a_4,a_0,d_35]","[(~a_18-<d_35,a_0,~a_4,~d_41),~d_41,~a_4,a_0,d_35]"
"[(a_18-<d_35,a_0,~a_4),~a_4,a_0,d_35]","[(~a_18-<d_35,a_0,d_42,~a_4),~a_4,d_42,a_0,d_35]","[(~a_18-<d_35,a_0,d_42,~a_4),~a_4,d_42,a_0,d_35]"
"[(a_18-<a_0,d_36,~a_12,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,(~a_12-<a_7),a_7,d_36]","[(~a_18-<d_36,~a_13,d_43,a_0,~a_12),(~a_12-<a_7),a_7,a_0,d_43,(~a_13-< ~a_4,a_0),~a_4,d_36]","[(~a_18-<d_36,~a_13,d_43,a_0,~a_12),(~a_12-<a_7),a_7,a_0,d_43,(~a_13-< ~a_4,a_0),~a_4,d_36]"
"[(a_18-<a_0,d_36,~a_12,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,(~a_12-<a_7),a_7,d_36]","[(~a_18-<d_36,~a_13,a_0,~a_12,~d_44),~d_44,(~a_12-<a_7),a_7,a_0,(~a_13-< ~a_4,a_0),~a_4,d_36]","[(~a_18-<d_36,~a_13,a_0,~a_12,~d_44),~d_44,(~a_12-<a_7),a_7,a_0,(~a_13-< ~a_4,a_0),~a_4,d_36]"
"[(a_18-<a_7,d_37),d_37,a_7]","[(~a_18-<a_7,~d_45,d_37),d_37,~d_45,a_7]","[(~a_18-<a_7,~d_45,d_37),d_37,~d_45,a_7]"
"[(a_18-<a_7,d_37),d_37,a_7]","[(~a_18-<a_7,d_46,d_37),d_37,d_46,a_7]","[(~a_18-<a_7,d_46,d_37),d_37,d_46,a_7]"
"[(a_18-<a_0,~a_4,d_38),d_38,~a_4,a_0]","[(~a_18-<d_47,a_0,~a_4,d_38),d_38,~a_4,a_0,d_47]","[(~a_18-<d_47,a_0,~a_4,d_38),d_38,~a_4,a_0,d_47]"
"[(~a_18-< ~a_13,~a_12,a_0),a_0,(~a_12-<a_7),a_7,(~a_13-< ~a_4,a_0),~a_4]","[(a_18-<a_0,d_36,~a_12,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,(~a_12-<a_7),a_7,d_36]","[(a_18-<a_0,d_36,~a_12,~a_13),(~a_13-< ~a_4,a_0),a_0,~a_4,(~a_12-<a_7),a_7,d_36]"
"[(a_20-<a_7,~d_48),~d_48,a_7]","[(~a_20-<a_7,~d_48,~d_52),~d_52,~d_48,a_7]","[(~a_20-<a_7,~d_48,~d_52),~d_52,~d_48,a_7]"
"[(a_20-<a_7,~d_48),~d_48,a_7]","[(~a_20-<a_7,~d_48,~d_53),~d_53,~d_48,a_7]","[(~a_20-<a_7,~d_48,~d_53),~d_53,~d_48,a_7]"
"[(a_20-<d_49,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_49]","[(~a_20-<d_49,a_21,~a_12,~d_54),~d_54,(~a_12-<a_7),a_7,a_21,d_49]","[(~a_20-<d_49,a_21,~a_12,~d_54),~d_54,(~a_12-<a_7),a_7,a_21,d_49]"
"[(a_20-<d_49,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_49]","[(~a_20-<d_49,a_21,~a_12,~d_55),~d_55,(~a_12-<a_7),a_7,a_21,d_49]","[(~a_20-<d_49,a_21,~a_12,~d_55),~d_55,(~a_12-<a_7),a_7,a_21,d_49]"
"[(a_20-<d_50,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_50]","[(~a_20-<d_50,a_21,~a_12,d_56),d_56,(~a_12-<a_7),a_7,a_21,d_50]","[(~a_20-<d_50,a_21,~a_12,d_56),d_56,(~a_12-<a_7),a_7,a_21,d_50]"
"[(a_20-<d_50,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_50]","[(~a_20-<d_50,a_21,~a_12,d_57),d_57,(~a_12-<a_7),a_7,a_21,d_50]","[(~a_20-<d_50,a_21,~a_12,d_57),d_57,(~a_12-<a_7),a_7,a_21,d_50]"
"[(a_20-<a_7,d_51),d_51,a_7]","[(~a_20-<a_7,d_58,d_51),d_51,d_58,a_7]","[(~a_20-<a_7,d_58,d_51),d_51,d_58,a_7]"
"[(~a_20-< ~a_12,a_21),a_21,(~a_12-<a_7),a_7]","[(a_20-<d_49,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_49]","[(a_20-<d_49,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_49]"
"[(~a_20-< ~a_12,a_21),a_21,(~a_12-<a_7),a_7]","[(a_20-<d_50,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_50]","[(a_20-<d_50,a_21,~a_12),(~a_12-<a_7),a_7,a_21,d_50]"
"[(~a_19-<a_2,d_59,~a_4),~a_4,d_59,a_2]","[(a_19-<a_2,d_59,~d_63,~a_4),~a_4,~d_63,d_59,a_2]","[(a_19-<a_2,d_59,~d_63,~a_4),~a_4,~d_63,d_59,a_2]"
"[(~a_19-<a_2,d_59,~a_4),~a_4,d_59,a_2]","[(a_19-<a_2,d_59,d_64,~a_4),~a_4,d_64,d_59,a_2]","[(a_19-<a_2,d_59,d_64,~a_4),~a_4,d_64,d_59,a_2]"
"[(~a_19-<a_2,d_59,~a_4),~a_4,d_59,a_2]","[(a_19-<a_2,d_59,d_65,~a_4),~a_4,d_65,d_59,a_2]","[(a_19-<a_2,d_59,d_65,~a_4),~a_4,d_65,d_59,a_2]"
"[(~a_19-<d_60,a_10),(a_10-<a_2,~a_4),~a_4,a_2,d_60]","[(a_19-<d_60,~d_66,a_10),(a_10-<a_2,~a_4),~a_4,a_2,~d_66,d_60]","[(a_19-<d_60,~d_66,a_10),(a_10-<a_2,~a_4),~a_4,a_2,~d_66,d_60]"
"[(~a_19-<d_60,a_10),(a_10-<a_2,~a_4),~a_4,a_2,d_60]","[(a_19-<d_60,a_10,d_67),d_67,(a_10-<a_2,~a_4),~a_4,a_2,d_60]","[(a_19-<d_60,a_10,d_67),d_67,(a_10-<a_2,~a_4),~a_4,a_2,d_60]"
"[(~a_19-<a_2,d_61,~a_4),~a_4,d_61,a_2]","[(a_19-<a_2,d_61,~a_4,d_68),d_68,~a_4,d_61,a_2]","[(a_19-<a_2,d_61,~a_4,d_68),d_68,~a_4,d_61,a_2]"
"[(~a_19-<a_2,~d_62,~a_4),~a_4,~d_62,a_2]","[(a_19-<a_2,~d_62,d_69,~a_4),~a_4,d_69,~d_62,a_2]","[(a_19-<a_2,~d_62,d_69,~a_4),~a_4,d_69,~d_62,a_2]"
"[(a_19-<a_10),(a_10-<a_2,~a_4),~a_4,a_2]","[(~a_19-<a_2,d_59,~a_4),~a_4,d_59,a_2]","[(~a_19-<a_2,d_59,~a_4),~a_4,d_59,a_2]"
"[(a_19-<a_10),(a_10-<a_2,~a_4),~a_4,a_2]","[(~a_19-<d_60,a_10),(a_10-<a_2,~a_4),~a_4,a_2,d_60]","[(~a_19-<d_60,a_10),(a_10-<a_2,~a_4),~a_4,a_2,d_60]"
"[(a_19-<a_10),(a_10-<a_2,~a_4),~a_4,a_2]","[(~a_19-<a_2,d_61,~a_4),~a_4,d_61,a_2]","[(~a_19-<a_2,d_61,~a_4),~a_4,d_61,a_2]"
"[(a_19-<a_10),(a_10-<a_2,~a_4),~a_4,a_2]","[(~a_19-<a_2,~d_62,~a_4),~a_4,~d_62,a_2]","[(~a_19-<a_2,~d_62,~a_4),~a_4,~d_62,a_2]"
"[(~a_16-< ~a_17,d_70),d_70,~a_17]","[(a_16-< ~a_17,d_70,d_74),d_74,d_70,~a_17]","[(a_16-< ~a_17,d_70,d_74),d_74,d_70,~a_17]"
"[(~a_16-< ~a_17,d_70),d_70,~a_17]","[(a_16-< ~a_17,d_75,d_70),d_70,d_75,~a_17]","[(a_16-< ~a_17,d_75,d_70),d_70,d_75,~a_17]"
"[(~a_16-< ~a_17,d_70),d_70,~a_17]","[(a_16-< ~a_17,~d_76,d_70),d_70,~d_76,~a_17]","[(a_16-< ~a_17,~d_76,d_70),d_70,~d_76,~a_17]"
"[(~a_16-< ~a_17,d_70),d_70,~a_17]","[(a_16-< ~a_17,d_77,d_70),d_70,d_77,~a_17]","[(a_16-< ~a_17,d_77,d_70),d_70,d_77,~a_17]"
"[(~a_16-< ~a_17,d_71),d_71,~a_17]","[(a_16-< ~a_17,d_71,d_78),d_78,d_71,~a_17]","[(a_16-< ~a_17,d_71,d_78),d_78,d_71,~a_17]"
"[(~a_16-< ~a_17,d_71),d_71,~a_17]","[(a_16-< ~a_17,d_71,d_79),d_79,d_71,~a_17]","[(a_16-< ~a_17,d_71,d_79),d_79,d_71,~a_17]"
"[(~a_16-< ~a_17,d_71),d_71,~a_17]","[(a_16-< ~a_17,~d_80,d_71),d_71,~d_80,~a_17]","[(a_16-< ~a_17,~d_80,d_71),d_71,~d_80,~a_17]"
"[(~a_16-< ~a_17,~d_72),~d_72,~a_17]","[(a_16-< ~a_17,~d_72,d_81),d_81,~d_72,~a_17]","[(a_16-< ~a_17,~d_72,d_81),d_81,~d_72,~a_17]"
"[(~a_16-< ~a_17,~d_73),~d_73,~a_17]","[(a_16-< ~a_17,d_82,~d_73),~d_73,d_82,~a_17]","[(a_16-< ~a_17,d_82,~d_73),~d_73,d_82,~a_17]"
"[(a_16-< ~a_17),~a_17]","[(~a_16-< ~a_17,d_70),d_70,~a_17]","[(~a_16-< ~a_17,d_70),d_70,~a_17]"
"[(a_16-< ~a_17),~a_17]","[(~a_16-< ~a_17,d_71),d_71,~a_17]","[(~a_16-< ~a_17,d_71),d_71,~a_17]"
"[(a_16-< ~a_17),~a_17]","[(~a_16-< ~a_17,~d_72),~d_72,~a_17]","[(~a_16-< ~a_17,~d_72),~d_72,~a_17]"
"[(a_16-< ~a_17),~a_17]","[(~a_16-< ~a_17,~d_73),~d_73,~a_17]","[(~a_16-< ~a_17,~d_73),~d_73,~a_17]"
arg1,arg2,defeater
"[(~a_17-<a_5,d_22,~a_6),~a_6,d_22,a_5]","[(a_17-<d_26,a_5,d_22,~a_6),~a_6,d_22,a_5,d_26]","[(a_17-<d_26,a_5,d_22,~a_6),~a_6,d_22,a_5,d_26]"
"[(~a_17-<a_5,d_22,~a_6),~a_6,d_22,a_5]","[(a_17-<d_27,a_5,d_22,~a_6),~a_6,d_22,a_5,d_27]","[(a_17-<d_27,a_5,d_22,~a_6),~a_6,d_22,a_5,d_27]"
"[(~a_17-<a_11,~d_23,a_5),a_5,~d_23,(a_11-<a_5,~a_6),~a_6]","[(a_17-<a_11,~d_28,~d_23,a_5),a_5,~d_23,~d_28,(a_11-<a_5,~a_6),~a_6]","[(a_17-<a_11,~d_28,~d_23,a_5),a_5,~d_23,~d_28,(a_11-<a_5,~a_6),~a_6]"
"[(~a_17-<a_11,~d_23,a_5),a_5,~d_23,(a_11-<a_5,~a_6),~a_6]","[(a_17-<a_11,d_29,~d_23,a_5),a_5,~d_23,d_29,(a_11-<a_5,~a_6),~a_6]","[(a_17-<a_11,d_29,~d_23,a_5),a_5,~d_23,d_29,(a_11-<a_5,~a_6),~a_6]"
"[(~a_17-<d_24,a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6,d_24]","[(a_17-<d_24,a_11,d_30,a_5),a_5,d_30,(a_11-<a_5,~a_6),~a_6,d_24]","[(a_17-<d_24,a_11,d_30,a_5),a_5,d_30,(a_11-<a_5,~a_6),~a_6,d_24]"
"[(~a_17-<d_24,a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6,d_24]","[(a_17-< ~d_31,d_24,a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6,d_24,~d_31]","[(a_17-< ~d_31,d_24,a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6,d_24,~d_31]"
"[(~a_17-<a_5,~a_6,d_25),d_25,~a_6,a_5]","[(a_17-<a_5,~a_6,d_32,d_25),d_25,d_32,~a_6,a_5]","[(a_17-<a_5,~a_6,d_32,d_25),d_25,d_32,~a_6,a_5]"
"[(~a_17-<a_5,~a_6,d_25),d_25,~a_6,a_5]","[(a_17-< ~d_33,a_5,~a_6,d_25),d_25,~a_6,a_5,~d_33]","[(a_17-< ~d_33,a_5,~a_6,d_25),d_25,~a_6,a_5,~d_33]"
"[(a_17-<a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6]","[(~a_17-<a_5,d_22,~a_6),~a_6,d_22,a_5]","[(~a_17-<a_5,d_22,~a_6),~a_6,d_22,a_5]"
"[(a_17-<a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6]","[(~a_17-<a_11,~d_23,a_5),a_5,~d_23,(a_11-<a_5,~a_6),~a_6]","[(~a_17-<a_11,~d_23,a_5),a_5,~d_23,(a_11-<a_5,~a_6),~a_6]"
"[(a_17-<a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6]","[(~a_17-<d_24,a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6,d_24]","[(~a_17-<d_24,a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6,d_24]"
"[(a_17-<a_11,a_5),a_5,(a_11-<a_5,~a_6),~a_6]","[(~a_17-<a_5,~a_6,d_25),d_25,~a_6,a_5]","[(~a_17-<a_5,~a_6,d_25),d_25,~a_6,a_5]"
"[(~a_15-<a_5,~a_6,~d_34),~d_34,~a_6,a_5]","[(a_15-<d_38,a_5,~a_6,~d_34),~d_34,~a_6,a_5,d_38]","[(a_15-<d_38,a_5,~a_6,~d_34),~d_34,~a_6,a_5,d_38]"
"[(~a_15-<a_5,~a_6,~d_34),~d_34,~a_6,a_5]","[(a_15-<d_39,a_5,~a_6,~d_34),~d_34,~a_6,a_5,d_39]","[(a_15-<d_39,a_5,~a_6,~d_34),~d_34,~a_6,a_5,d_39]"
"[(~a_15-<d_35,a_5,~a_6),~a_6,a_5,d_35]","[(a_15-<d_35,~d_40,a_5,~a_6),~a_6,a_5,~d_40,d_35]","[(a_15-<d_35,~d_40,a_5,~a_6),~a_6,a_5,~d_40,d_35]"
"[(~a_15-<a_11,a_16,d_36),d_36,a_16,(a_11-<a_5,~a_6),~a_6,a_5]","[(a_15-<a_11,a_16,d_36,d_41),d_41,d_36,a_16,(a_11-<a_5,~a_6),~a_6,a_5]","[(a_15-<a_11,a_16,d_36,d_41),d_41,d_36,a_16,(a_11-<a_5,~a_6),~a_6,a_5]"
"[(~a_15-<a_5,~a_6,d_37),d_37,~a_6,a_5]","[(a_15-< ~d_42,a_5,~a_6,d_37),d_37,~a_6,a_5,~d_42]","[(a_15-< ~d_42,a_5,~a_6,d_37),d_37,~a_6,a_5,~d_42]"
"[(a_15-<a_16,a_11),(a_11-<a_5,~a_6),~a_6,a_5,a_16]","[(~a_15-<a_11,a_16,d_36),d_36,a_16,(a_11-<a_5,~a_6),~a_6,a_5]","[(~a_15-<a_11,a_16,d_36),d_36,a_16,(a_11-<a_5,~a_6),~a_6,a_5]"
"[(~a_18-<d_43,a_9),a_9,d_43]","[(a_18-<d_43,a_9,d_47),d_47,a_9,d_43]","[(a_18-<d_43,a_9,d_47),d_47,a_9,d_43]"
"[(~a_18-<d_43,a_9),a_9,d_43]","[(a_18-<d_43,a_9,~d_48),~d_48,a_9,d_43]","[(a_18-<d_43,a_9,~d_48),~d_48,a_9,d_43]"
"[(~a_18-< ~d_44,a_12,~a_19),~a_19,(a_12-<a_9),a_9,~d_44]","[(a_18-< ~d_44,~d_49,a_12,~a_19),~a_19,(a_12-<a_9),a_9,~d_49,~d_44]","[(a_18-< ~d_44,~d_49,a_12,~a_19),~a_19,(a_12-<a_9),a_9,~d_49,~d_44]"
"[(~a_18-< ~d_44,a_12,~a_19),~a_19,(a_12-<a_9),a_9,~d_44]","[(a_18-< ~d_44,d_50,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_50,~d_44]","[(a_18-< ~d_44,d_50,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_50,~d_44]"
"[(~a_18-<d_45,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_45]","[(a_18-<d_51,d_45,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_45,d_51]","[(a_18-<d_51,d_45,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_45,d_51]"
"[(~a_18-<d_46,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_46]","[(a_18-<d_52,d_46,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_46,d_52]","[(a_18-<d_52,d_46,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_46,d_52]"
"[(a_18-< ~a_19,a_12),(a_12-<a_9),a_9,~a_19]","[(~a_18-< ~d_44,a_12,~a_19),~a_19,(a_12-<a_9),a_9,~d_44]","[(~a_18-< ~d_44,a_12,~a_19),~a_19,(a_12-<a_9),a_9,~d_44]"
"[(a_18-< ~a_19,a_12),(a_12-<a_9),a_9,~a_19]","[(~a_18-<d_45,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_45]","[(~a_18-<d_45,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_45]"
"[(a_18-< ~a_19,a_12),(a_12-<a_9),a_9,~a_19]","[(~a_18-<d_46,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_46]","[(~a_18-<d_46,a_12,~a_19),~a_19,(a_12-<a_9),a_9,d_46]"
"[(~a_21-<a_9,~d_55),~d_55,a_9]","[(a_21-<a_9,~d_59,~d_55),~d_55,~d_59,a_9]","[(a_21-<a_9,~d_59,~d_55),~d_55,~d_59,a_9]"
"[(~a_20-<a_9,~d_63),~d_63,a_9]","[(a_20-<a_9,~d_63,d_70),d_70,~d_63,a_9]","[(a_20-<a_9,~d_63,d_70),d_70,~d_63,a_9]"
arg1,arg2,defeater
"[(a_18-< ~d_21,a_14,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,~a_13,~d_25),~d_25,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,~a_13,~d_25),~d_25,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]"
"[(a_18-< ~d_21,a_14,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,d_26,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_26,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,d_26,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_26,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]"
"[(a_18-< ~d_21,a_14,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,~a_13,d_27),d_27,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,~a_13,d_27),d_27,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]"
"[(a_18-< ~d_21,a_14,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,~a_13,d_28),d_28,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(~a_18-< ~d_21,a_14,~a_13,d_28),d_28,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]"
"[(a_18-<a_14,d_22,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(~a_18-<a_14,d_22,d_29,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_29,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(~a_18-<a_14,d_22,d_29,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_29,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]"
"[(a_18-<a_14,d_22,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(~a_18-<a_14,d_22,d_30,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_30,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(~a_18-<a_14,d_22,d_30,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_30,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]"
"[(a_18-<a_14,d_22,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(~a_18-<a_14,d_22,~a_13,d_31),d_31,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(~a_18-<a_14,d_22,~a_13,d_31),d_31,(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]"
"[(a_18-<a_14,d_22,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(~a_18-< ~d_32,a_14,d_22,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_32]","[(~a_18-< ~d_32,a_14,d_22,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,d_22,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_32]"
"[(a_18-<a_2,~a_3,d_23,~a_4),~a_4,d_23,~a_3,a_2]","[(~a_18-< ~d_33,~a_3,d_23,~a_4,a_2),a_2,~a_4,d_23,~a_3,~d_33]","[(~a_18-< ~d_33,~a_3,d_23,~a_4,a_2),a_2,~a_4,d_23,~a_3,~d_33]"
"[(a_18-<a_2,d_24,~a_3,~a_4),~a_4,~a_3,d_24,a_2]","[(~a_18-< ~a_3,d_34,d_24,~a_4,a_2),a_2,~a_4,d_24,d_34,~a_3]","[(~a_18-< ~a_3,d_34,d_24,~a_4,a_2),a_2,~a_4,d_24,d_34,~a_3]"
"[(~a_18-<a_14,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4]","[(a_18-< ~d_21,a_14,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]","[(a_18-< ~d_21,a_14,~a_13),(~a_13-<a_6,~a_3,a_7),a_7,~a_3,a_6,(a_14-< ~a_4,~a_3,a_2),a_2,~a_4,~d_21]"
